id,business_name,contact_person,phone_number,email,business_type,description,working_hours,color,is_facility,is_active,verification_status,rating,address_line,street_address,city,state,postal_code,country,latitude,longitude,address_verified
55ccb7f7-e5ff-5ac5-d83c-b8ca95af1ed3,MBet-Adera Headquarters,Henok Tesfaye,+251115570001,info@mbet-adera.com,Headquarters,Main headquarters for MBet-Adera operations,"{""friday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""monday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""17:00""}, ""thursday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""wednesday"": {""open"": ""08:00"", ""close"": ""20:00""}}",#3498db,true,true,verified,0,"Bole Road, Flamingo Area, Behind Edna Mall",Bole Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01330000,38.79950000,true
56e2c8d1-bc7e-4faa-b8d0-5222844ef629,Habesha Cultural Restaurant,Tigist Haile,+251911234567,info@habesharestaurant.com,Restaurant,Traditional Ethiopian cuisine in a cultural setting,"{""friday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""22:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""23:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""22:00""}}",#9b59b6,false,true,verified,0,"CMC, Silver Spring Apartments, Block 5, Unit 207",CMC Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.03740000,38.76490000,true
5b053442-eab3-40d3-8d3b-8ae7548895ad,Addis Book Center,Abebe Kebede,+251966789012,info@addisbookcenter.com,Retail - Books,Comprehensive bookstore with local and international titles,"{""friday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""18:00""}}",#16a085,false,true,verified,4.4,"Sarbet, Behind Dembel City Center, Building A3",Sarbet Road,Addis Ababa,Addis Ababa,1000,Ethiopia,8.99620000,38.76860000,true
5dedf9be-f17e-478e-bd73-303dffb6f1b6,Tomoca Coffee Bole,Dawit Mengistu,+251922345678,bole@tomoca.com,Coffee Shop,Famous Ethiopian coffee shop with fresh roasted beans,"{""friday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""monday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""sunday"": {""open"": ""08:00"", ""close"": ""18:00""}, ""tuesday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""saturday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""wednesday"": {""open"": ""07:00"", ""close"": ""20:00""}}",#f1c40f,false,true,verified,4.9,"Bole Dembel Mall, 1st Floor, Shop B12",Ethio-China St,Addis Ababa,Addis Ababa,1000,Ethiopia,9.00920000,38.78950000,true
60cd164f-cc7f-47f6-9312-afc0683173c9,Teshome Electronics,Teshome Arega,+251955678901,sales@teshome-electronics.com,Retail - Electronics,"Wide range of electronics, computers and accessories","{""friday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""monday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""sunday"": {""open"": ""10:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""saturday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""thursday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""wednesday"": {""open"": ""08:30"", ""close"": ""18:30""}}",#3498db,false,true,verified,4.5,"Merkato, Dubai Tera Shopping Center, Shop 217",Dubai Tera Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.03380000,38.74470000,true
66ea0909-e8d5-be5c-5fd7-66ecd0bb3c7e,Merkato Fashion Gallery,Yonas Berhanu,+251115570004,merkato.fashion@example.com,Retail - Clothing,Premium clothing store offering local and imported fashion,"{""friday"": {""open"": ""08:00"", ""close"": ""18:30""}, ""monday"": {""open"": ""08:00"", ""close"": ""18:30""}, ""sunday"": {""open"": ""09:00"", ""close"": ""14:00""}, ""tuesday"": {""open"": ""08:00"", ""close"": ""18:30""}, ""saturday"": {""open"": ""08:00"", ""close"": ""18:00""}, ""thursday"": {""open"": ""08:00"", ""close"": ""18:30""}, ""wednesday"": {""open"": ""08:00"", ""close"": ""18:30""}}",#f39c12,false,true,verified,0,"Merkato, Anwar Mosque Area, Shop 124",Merkato Market Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.03650000,38.74290000,true
738f1fde-dc78-4fa9-89bc-36528aab04ee,Genet Pharmacy,Selam Bekele,+251933456789,info@genetpharmacy.com,Pharmacy,Full-service pharmacy with prescription and OTC medications,"{""friday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""monday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""sunday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""tuesday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""saturday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""thursday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""wednesday"": {""open"": ""08:00"", ""close"": ""21:00""}}",#27ae60,false,true,verified,0,"Gerji Condominium, Building B12, Unit 304",Gerji Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01490000,38.83040000,true
7908bb15-b72f-445b-a8c8-d6c92c25244f,Habesha Cultural Restaurant,Tigist Haile,+251911234567,info@habesharestaurant.com,Restaurant,Traditional Ethiopian cuisine in a cultural setting,"{""friday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""22:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""23:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""22:00""}}",#9b59b6,false,true,verified,0,"Kidist Fashion Boutique, Bole Dembel Mall, 3rd Floor",Ethio-China St,Addis Ababa,Addis Ababa,1000,Ethiopia,9.00920000,38.78950000,true
7b23575d-2af8-4f7e-86e9-fab43342cb04,Addis Book Center,Abebe Kebede,+251966789012,info@addisbookcenter.com,Retail - Books,Comprehensive bookstore with local and international titles,"{""friday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""18:00""}}",#16a085,false,true,verified,0,Address for Addis Book Center,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.07261047,38.83440895,true
8b1441ed-24a3-4607-8697-4122f81227c6,Genet Pharmacy,Selam Bekele,+251933456789,info@genetpharmacy.com,Pharmacy,Full-service pharmacy with prescription and OTC medications,"{""friday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""monday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""sunday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""tuesday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""saturday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""thursday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""wednesday"": {""open"": ""08:00"", ""close"": ""21:00""}}",#27ae60,false,true,verified,4.6,"Gerji Condominium Area, Building C23, Ground Floor",Gerji Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01490000,38.83040000,true
8c685349-5f37-4347-a3f7-fb1e426e685f,Sabegn Ethiopian Fashion,Meron Haile,+251988901234,contact@sabegnfashion.com,Retail - Fashion,Modern Ethiopian fashion and traditional clothing store,"{""friday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""17:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""19:00""}}",#9b59b6,false,true,verified,4.7,"Mexico Area, Sunshine Building, 2nd Floor",Mexico Square,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01470000,38.76330000,true
98bcefe6-f3c6-4162-84b0-e126c3b0dda6,Shoa Supermarket,Kidist Alemayehu,+251977890123,info@shoasupermarket.com,Retail - Supermarket,Large supermarket with wide range of groceries and household items,"{""friday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""monday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""sunday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""tuesday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""saturday"": {""open"": ""08:00"", ""close"": ""21:00""}, ""thursday"": {""open"": ""08:00"", ""close"": ""20:00""}, ""wednesday"": {""open"": ""08:00"", ""close"": ""20:00""}}",#e67e22,false,true,verified,4.6,"Bole Road, Near Bole Medhanialem Church",Bole Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01450000,38.78000000,true
9cf27834-2c8d-4f7e-8741-066a58f87ad1,Eve Beauty Salon,Helen Desta,+251944567890,appointments@evebeauty.com,Beauty & Cosmetics,"Premium beauty salon offering hair, nail and skin treatments","{""friday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""17:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""19:00""}}",#d35400,false,true,verified,4.7,"Kazanchis Mall, 4th Floor, Unit 405",Ras Mekonen St,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01810000,38.76020000,true
a9e9eda9-d538-420f-9770-1582eae58e79,Teshome Electronics,Teshome Arega,+251955678901,sales@teshome-electronics.com,Retail - Electronics,"Wide range of electronics, computers and accessories","{""friday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""monday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""sunday"": {""open"": ""10:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""saturday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""thursday"": {""open"": ""08:30"", ""close"": ""18:30""}, ""wednesday"": {""open"": ""08:30"", ""close"": ""18:30""}}",#3498db,false,true,verified,0,Address for Teshome Electronics,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.07612234,38.74846868,true
b2290e6e-6b25-4d3d-b911-215991c28c4b,Habesha Cultural Restaurant,Tigist Haile,+251911234567,info@habesharestaurant.com,Restaurant,Traditional Ethiopian cuisine in a cultural setting,"{""friday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""22:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""23:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""22:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""22:00""}}",#9b59b6,false,true,verified,4.8,"CMC, Silver Spring Apartments Area, Main Street",CMC Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.03740000,38.76490000,true
bb15e9fc-89d7-4dfb-ad80-3e3d4f8a38f8,Tomoca Coffee Bole,Dawit Mengistu,+251922345678,bole@tomoca.com,Coffee Shop,Famous Ethiopian coffee shop with fresh roasted beans,"{""friday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""monday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""sunday"": {""open"": ""08:00"", ""close"": ""18:00""}, ""tuesday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""saturday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""wednesday"": {""open"": ""07:00"", ""close"": ""20:00""}}",#f1c40f,false,true,verified,0,Address for Tomoca Coffee Bole,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.05645109,38.72173420,true
bbd7c91c-8674-487a-9de4-d80435a6301f,Addis Book Center,Abebe Kebede,+251966789012,info@addisbookcenter.com,Retail - Books,Comprehensive bookstore with local and international titles,"{""friday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""sunday"": {""open"": ""11:00"", ""close"": ""16:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""18:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""18:00""}}",#16a085,false,true,verified,4.4,"Sarbet, Behind Dembel City Center, Building A3",Sarbet Road,Addis Ababa,Addis Ababa,1000,Ethiopia,8.99620000,38.76860000,true
bbe1a960-d575-41cc-aef8-da7df73e7c4c,Eve Beauty Salon,Helen Desta,+251944567890,appointments@evebeauty.com,Beauty & Cosmetics,"Premium beauty salon offering hair, nail and skin treatments","{""friday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""17:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""19:00""}}",#d35400,false,true,verified,0,Address for Eve Beauty Salon,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.00267287,38.84483634,true
e510b4c0-b3c1-4c28-b012-82e6ea8ebb69,Eve Beauty Salon,Helen Desta,+251944567890,appointments@evebeauty.com,Beauty & Cosmetics,"Premium beauty salon offering hair, nail and skin treatments","{""friday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""17:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""19:00""}}",#d35400,false,true,verified,0,Address for Eve Beauty Salon,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.07967974,38.70802952,true
e5539e8c-04f5-7bfc-5256-09c32494aa90,Piassa Electronics,Amanuel Tesfay,+251115570003,piassa.electronics@example.com,Retail - Electronics,Electronics and gadget shop with latest technology products,"{""friday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""monday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""15:00""}, ""tuesday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""17:00""}, ""thursday"": {""open"": ""08:30"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""08:30"", ""close"": ""19:00""}}",#e74c3c,false,true,verified,0,"Piassa, Churchill Road, Near National Theater",Churchill Road,Addis Ababa,Addis Ababa,1000,Ethiopia,9.03260000,38.75020000,true
fc0281e8-c418-447d-8a9c-74bbf42cf928,Tomoca Coffee Bole,Dawit Mengistu,+251922345678,bole@tomoca.com,Coffee Shop,Famous Ethiopian coffee shop with fresh roasted beans,"{""friday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""monday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""sunday"": {""open"": ""08:00"", ""close"": ""18:00""}, ""tuesday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""saturday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""07:00"", ""close"": ""20:00""}, ""wednesday"": {""open"": ""07:00"", ""close"": ""20:00""}}",#f1c40f,false,true,verified,0,Address for Tomoca Coffee Bole,Business District,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01525740,38.83424458,true
fd5ab9a3-dfcb-422a-b758-7a3592c7cd5b,Eve Beauty Salon,Helen Desta,+251944567890,appointments@evebeauty.com,Beauty & Cosmetics,"Premium beauty salon offering hair, nail and skin treatments","{""friday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""monday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""sunday"": {""open"": ""10:00"", ""close"": ""17:00""}, ""tuesday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""saturday"": {""open"": ""09:00"", ""close"": ""20:00""}, ""thursday"": {""open"": ""09:00"", ""close"": ""19:00""}, ""wednesday"": {""open"": ""09:00"", ""close"": ""19:00""}}",#d35400,false,true,verified,4.7,"Kazanchis Mall, 4th Floor, Unit 405",Ras Mekonen St,Addis Ababa,Addis Ababa,1000,Ethiopia,9.01810000,38.76020000,true
